at,endBlock,pair,baseSymbol,quoteSymbol,priceBaseInQuote,riskScore,riskStatus,syncBlock,syncAgeBlocks,hbSwaps,hbMints,hbBurns,flowStatus,flowNetQuote,flowNetAbsQuote,flowGrossQuote,flowNetPct,flowGrossPct,l1Status,l1Mints15Quote,l1Burns15Quote,l1NetLiq15Quote,l1Churn15Quote,l1BurnSharePct,m1Status,m1BouncePairs,m1ClassicCandidates,m1ReversalPairs,m1Blocks3PlusSwaps,m1AdaptiveScore,volStatus,volShort,volLong,depthStatus,depthImpactPct_5000,depthImpactPct_25000,depthImpactPct_100000,depthMaxInFor1Pct
2026-02-24 08:37:23,24472650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1992.5241890852649,15,OK,24472641,9,2,0,0,OK,1568705194,1568705194,1929877946,0.017347371193126886,0.021341364339672916,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0006122101884360403,,ELEVATED,0.35619471346570286,0.5773627348310661,1.4067428149511443,63217
2026-02-24 08:37:23,24472700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1993.0626296993996,15,OK,24472698,2,3,0,0,OK,1043423863,1043423863,1686597131,0.01153703795439195,0.018648543323678584,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.00018182506749843936,,ELEVATED,0.35618723037603994,0.577325319382766,1.4065931531580056,63227
2026-02-24 08:37:30,24472750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1992.7355942796084,15,OK,24472743,7,2,0,0,OK,-727448667,727448667,754501179,0.008043989395631657,0.008343130942691773,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.00023776729797062027,,ELEVATED,0.35619175985088525,0.5773479667570105,1.40668374265496,63222
2026-02-24 08:37:30,24472800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.2733225095833,15,OK,24472797,3,6,0,0,OK,5524191809,5524191809,6020829655,0.06104654808715105,0.06653477644633729,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.000604324869038736,,ELEVATED,0.3561565354694766,0.5771718448499347,1.4059792550265782,63260
2026-02-24 08:37:32,24472850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.2774523081807,15,OK,24472834,16,1,0,0,OK,5781616921,5781616921,5803453219,0.06389122617370406,0.06413253373063454,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.000643679343706847,,ELEVATED,0.35615647800114797,0.577171557508188,1.4059781056596112,63260
2026-02-24 08:37:33,24472900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.1217835238958,37,ELEVATED,24472900,0,3,0,0,OK,-362893246,362893246,698131832,0.00401039996898722,0.007715183206803995,OK,0,0,0,0,0,HIGH,22,8,7,2,100,OK,0.0006797435519266963,,ELEVATED,0.3561586272299481,0.5771823036522715,1.4060210902359103,63255
2026-02-24 08:37:33,24472950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.122513339696,15,OK,24472943,7,1,0,0,OK,-405003639,405003639,608318665,0.004475768842961527,0.0067226401573121436,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0006500119775628778,,ELEVATED,0.3561586171084429,0.5771822530447933,1.4060208878060876,63255
2026-02-24 08:37:33,24473000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.1838968952297,32,ELEVATED,24472999,1,2,0,0,OK,141068954,141068954,142363762,0.0015589546383319318,0.00157326357647965,OK,0,0,0,0,0,HIGH,3,1,1,1,78,OK,0.00004667676965237332,0.002386937724291398,ELEVATED,0.35615776581522834,0.5771779965786825,1.4060038619416242,63260
2026-02-24 08:37:34,24473050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.1953735149625,15,OK,24473014,36,0,0,0,OK,125702717,125702717,126427269,0.0013891381746767737,0.0013971451841254113,OK,0,0,0,0,0,OK,2,0,1,0,23,OK,0.000047060587869120374,0.0023295732454506044,ELEVATED,0.3561576066591658,0.5771772007983658,1.406000678820394,63260
2026-02-24 08:37:35,24473100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.8900406186226,26,ELEVATED,24473085,15,0,1,1,OK,8387072322,8387072322,8387072322,0.09259953980880516,0.09259953980880516,ELEVATED,11453460806400,11453460806399,-1,22906921612799,55.84106912505546,OK,0,0,0,0,0,OK,0.0009189829141810897,0.0023396486312318846,ELEVATED,0.356106440877385,0.5769213718895163,1.4049773631849776,63318
2026-02-24 08:37:36,24473150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.9325174845933,26,ELEVATED,24473145,5,3,0,0,OK,96439368,96439368,136219366,0.0010647512825149817,0.0015039474818196415,ELEVATED,11453460806400,11453460806399,-1,22906921612799,55.84080656840161,OK,2,0,1,0,23,OK,0.0009154648033349893,0.002337503856331901,ELEVATED,0.35610585309493825,0.576918432977241,1.4049656075359158,63318
2026-02-24 08:37:36,24473200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.8895986666312,10,OK,24473185,15,1,0,0,OK,-1628719,1628719,292151607,0.000017982274794548266,0.003225572046953999,OK,0,0,0,0,0,OK,3,0,1,0,23,OK,0.0009242816956447896,0.002293791741985316,ELEVATED,0.3561064442954061,0.5769213889795122,1.4049774315449355,63318
2026-02-24 08:37:37,24473250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.9958464443268,10,OK,24473236,14,3,0,0,OK,241119681,241119681,278880319,0.0026620705800313275,0.003078965140799318,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.000916722918558039,0.0016073092344419725,ELEVATED,0.35610497467082664,0.5769140408566209,1.4049480390533462,63318
2026-02-24 08:37:38,24473300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.0388270768624,10,OK,24473298,2,2,0,0,OK,2417006215,2417006215,2457806455,0.026677874998328122,0.02712821049844672,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.0002538339898988881,0.0015627538464075498,ELEVATED,0.356090557524099,0.5768419551230264,1.4046596961190467,63337
2026-02-24 08:37:38,24473350,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.0388270768624,15,OK,24473298,52,0,0,0,OK,2366186336,2366186336,2388626334,0.026116947032575184,0.02636463007860605,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.00025744591227173295,0.001458985633057831,ELEVATED,0.356090557524099,0.5768419551230264,1.4046596961190467,63337
2026-02-24 08:37:39,24473400,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.4578827990226,10,OK,24473397,3,6,0,0,OK,-3576079961,3576079961,3579199007,0.03948681839969868,0.039521258681886294,OK,0,0,0,0,0,OK,5,0,0,0,11,OK,0.0005442305496109668,0.0014621560501583291,ELEVATED,0.3561123494499838,0.5769509147524009,1.4050955346364853,63308
2026-02-24 08:37:39,24473450,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1986.546763568856,60,HIGH,24473449,1,14,0,0,HIGH,-30562925884,30562925884,30572887114,0.33848233050803006,0.33859265045442277,OK,0,0,0,0,0,OK,12,0,0,0,23,ELEVATED,0.0029931614171089783,0.0014112306663898481,ELEVATED,0.356277368880451,0.5777760119048363,1.408395923246244,63121
2026-02-24 08:37:39,24473500,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2001.0690629148141,70,HIGH,24473489,11,8,0,0,ELEVATED,10057550883,10057550883,56280822527,0.11098116277413897,0.6210369898788226,OK,0,0,0,0,0,ELEVATED,16,0,2,1,45,HIGH,0.005457353287057727,0.0016890258028504192,ELEVATED,0.35607576370478305,0.5767679860264759,1.4043638197328383,63351
2026-02-24 08:37:40,24473550,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2001.028336392846,70,HIGH,24473550,0,2,0,0,HIGH,32213077554,32213077554,32436007340,0.3554623954982847,0.3579223639886173,OK,0,0,0,0,0,OK,6,0,2,1,39,HIGH,0.005457522817496835,0.0016891004020839306,ELEVATED,0.3560763243214632,0.5767707891098193,1.4043750320661261,63351
2026-02-24 08:37:40,24473600,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.7132930510575,45,ELEVATED,24473555,45,0,0,0,OK,-804426738,804426738,804426738,0.008877324224111112,0.008877324224111112,OK,0,0,0,0,0,OK,0,0,0,0,0,HIGH,0.005431274943306861,0.0016823696342225527,ELEVATED,0.35608066159582363,0.5767924754816381,1.4044617775533972,63346
2026-02-24 08:37:40,24473650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.71343245544,35,ELEVATED,24473620,30,0,0,0,OK,316168,316168,316168,0.0000034891005168941512,0.0000034891005168941512,OK,0,0,0,0,0,OK,0,0,0,0,0,ELEVATED,0.0036721550745037294,0.0016816211496435982,ELEVATED,0.3560806596706063,0.576792465855549,1.4044617390491008,63346
2026-02-24 08:37:40,24473700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.7246691322844,10,OK,24473691,9,1,0,0,OK,25528201,25528201,54471799,0.00028171797391571724,0.0006011267636847654,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00007709509445018616,0.0016819577354178202,ELEVATED,0.3560805042244127,0.5767916886245289,1.404458630124988,63346
2026-02-24 08:37:40,24473750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1997.9795489348305,10,OK,24473748,2,6,0,0,OK,-6223815478,6223815478,6226086188,0.06873038079925275,0.0687554565367222,OK,0,0,0,0,0,OK,0,0,0,1,0,OK,0.0006655157004977504,0.0016953664153491121,ELEVATED,0.3561183399519835,0.5769808672624495,1.4052153446766797,63303
2026-02-24 08:37:40,24473800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.4484144271435,28,ELEVATED,24473796,4,5,0,0,ELEVATED,-11938452431,11938452431,11940723141,0.13192130181304532,0.13194639342529332,OK,0,0,0,0,0,OK,0,0,0,1,0,OK,0.0007651461179628047,0.0017056939275357909,ELEVATED,0.35615329549132385,0.5771556449591487,1.4059144554635004,63265
2026-02-24 08:37:42,24473850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1993.2701127717733,10,OK,24473850,0,4,0,0,OK,-8731082044,8731082044,8731082044,0.09653210639600758,0.09653210639600758,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0006355954894681538,0.0016442697398677379,ELEVATED,0.3561834315842667,0.5773063254238634,1.4065171773223055,63231
2026-02-24 08:37:42,24473900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1992.3405938937726,26,ELEVATED,24473899,1,2,0,0,OK,-7039375469,7039375469,7048154779,0.0778464794765706,0.07794356740414929,ELEVATED,11327857816072,11327857816071,-1,22655715632143,55.60914089914634,OK,4,0,0,0,5,OK,0.00040580480179474557,0.0016322437953953102,ELEVATED,0.35619630612848946,0.5773706981449221,1.4067746682065132,63212
2026-02-24 08:37:42,24473950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1991.3608344875909,15,OK,24473913,37,0,0,0,OK,-4328777678,4328777678,4333366106,0.04788249572609835,0.04793325032715262,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.0004110159917944933,0.001634026921225648,ELEVATED,0.35620988637176637,0.5774385993613523,1.4070462730722797,63198
2026-02-24 08:37:42,24474000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1990.7238327605362,10,OK,24473994,6,2,0,0,OK,-1443639999,1443639999,1603639999,0.015971281360902284,0.017741393729300555,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.00034158412896584335,0.0016348726277769367,ELEVATED,0.35621871963681534,0.5774827656865947,1.407222938373288,63189
2026-02-24 08:37:42,24474050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1990.0162927673334,15,OK,24474023,27,0,0,0,OK,-3027757026,3027757026,3208548166,0.0335026336959471,0.03550311764722857,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.00008359530907319793,0.0016358403291832078,ELEVATED,0.3562285374565396,0.5775318547851979,1.4074192947676492,63179
2026-02-24 08:37:44,24474100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1988.732899345651,15,OK,24474062,38,0,0,0,OK,-2910263570,2910263570,2910263570,0.03221292249927657,0.03221292249927657,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0001479189286330924,0.0016385387421609665,ELEVATED,0.3562463595230507,0.5776209651178118,1.4077757360981342,63155
2026-02-24 08:37:45,24474150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1990.0862270422017,10,OK,24474149,1,9,0,0,OK,3078183345,3078183345,3160480601,0.0340599764248624,0.034970592293064,OK,0,0,0,0,0,OK,4,0,0,1,5,OK,0.000578844898976785,0.0016404415775633156,ELEVATED,0.35622750948844084,0.5775267149447044,1.4073987354057558,63179
2026-02-24 08:37:45,24474200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.9027653603646,10,OK,24474200,0,5,0,0,OK,-1851202423,1851202423,19013976483,0.020494673405450425,0.21050385053325954,OK,0,0,0,0,0,OK,6,0,0,1,17,OK,0.0007544660149583827,0.0016398041875403352,ELEVATED,0.356257738862284,0.5776778618139042,1.4080033228825202,63145
2026-02-24 08:37:47,24474250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.9027653603646,33,ELEVATED,24474200,50,0,0,0,ELEVATED,-10397398175,10397398175,10398029473,0.11510965911427574,0.1151166482183147,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.0007749740194555206,0.0016160343482448166,ELEVATED,0.356257738862284,0.5776778618139042,1.4080033228825202,63145
2026-02-24 08:37:47,24474300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.8972813521405,10,OK,24474286,14,2,0,0,OK,-12436217,12436217,15204015,0.0001376816244216913,0.0001683239752837829,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0007356894017373684,0.0016116426823653174,ELEVATED,0.35625781507599413,0.5776782428824347,1.4080048471566242,63145
2026-02-24 08:37:50,24474350,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.8637833371442,15,OK,24474320,30,0,0,0,OK,-89810103,89810103,89810103,0.000994297936277067,0.000994297936277067,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0005456674627122712,0.0016090371732715733,ELEVATED,0.3562582807750904,0.5776805713779771,1.4080141611388108,63145
2026-02-24 08:37:51,24474400,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.8635921915886,10,OK,24474395,5,3,0,0,OK,-412820,412820,14275198,0.000004570377709217735,0.000158042359221621,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.000008051885622521077,0.0016084165917745407,ELEVATED,0.3562582833050473,0.5776805840277774,1.4080142117379926,63145
2026-02-24 08:37:52,24474450,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1977.1205149695654,28,ELEVATED,24474446,4,11,0,0,ELEVATED,-24404146683,24404146683,24432032171,0.2709130588282822,0.27122261863175046,OK,0,0,0,0,0,OK,16,0,0,0,23,OK,0.0027062203791114866,0.0017637503260371239,ELEVATED,0.35640824625018513,0.5784303987534779,1.4110134706408026,62974
2026-02-24 08:37:52,24474500,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1971.017434418702,28,ELEVATED,24474500,0,8,0,0,ELEVATED,-21181664493,21181664493,21194272527,0.2355031538626413,0.23564333320369302,OK,0,0,0,0,0,OK,6,0,0,0,17,OK,0.002629578722602598,0.0018088163474857997,ELEVATED,0.3564939847071252,0.5788590910380845,1.4127282397792165,62874
2026-02-24 08:37:55,24474550,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1970.572844410856,28,ELEVATED,24474544,6,3,0,0,ELEVATED,-14904361742,14904361742,16083547110,0.16572913078935766,0.17884108884975997,OK,0,0,0,0,0,OK,7,0,0,0,23,OK,0.0025751215454910387,0.0018090242159231181,ELEVATED,0.3565002350960874,0.5788903429828782,1.4128532475583406,62869
2026-02-24 08:37:57,24474600,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1971.4268950097687,10,OK,24474593,7,2,0,0,OK,2425783847,2425783847,7097662381,0.02696764423635922,0.07890531311654755,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.0027035609401743895,0.0018099779381924306,ELEVATED,0.356488131099528,0.5788298230001478,1.4126111676274955,62884
2026-02-24 08:37:57,24474650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1971.4400252186306,26,ELEVATED,24474628,22,1,1,1,OK,4218404930,4218404930,4251136728,0.0468962080581678,0.047260089011892624,ELEVATED,10555913845301,10555913845300,-1,21111827690601,53.99138446155871,OK,1,0,0,0,0,OK,0.001604910287094642,0.0018099788555366039,ELEVATED,0.3564879457157906,0.5788288960814434,1.4126074599526357,62884
2026-02-24 08:37:57,24474700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1974.6081696140882,26,ELEVATED,24474692,8,3,0,0,OK,7266085473,7266085473,7530142997,0.08071248919626486,0.08364566967318579,ELEVATED,10555913845301,10555913845300,-1,21111827690601,53.971409034569774,OK,3,0,0,0,0,OK,0.0008142197648921231,0.0018221697932282804,ELEVATED,0.3564432667210128,0.5786055011075412,1.4117138800571005,62931
2026-02-24 08:38:00,24474750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1974.5901141944096,10,OK,24474742,8,1,0,0,OK,3431401127,3431401127,4360294115,0.038116555746758235,0.04843484849349686,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0007592464120091188,0.0017982370599549718,ELEVATED,0.35644351250141415,0.5786067300094798,1.4117187956647665,62931
2026-02-24 08:38:04,24474800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1978.0618634221344,10,OK,24474793,7,2,0,0,OK,8342326893,8342326893,8532106891,0.09258642642677482,0.09469267951988296,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0009733319608533274,0.001810892938409662,ELEVATED,0.3563946755420422,0.5783625452127085,1.4107420564776925,62988
2026-02-24 08:38:07,24474850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1978.0533415271527,10,OK,24474827,23,1,0,0,OK,-114269998,114269998,114269998,0.0012682161289327312,0.0012682161289327312,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0009764725587324609,0.0017105515151639716,ELEVATED,0.3563947948982128,0.5783631419936103,1.4107444436013565,62988
2026-02-24 08:38:07,24474900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1977.8492136593102,15,OK,24474874,26,0,0,0,OK,-483608263,483608263,483608263,0.005367562886511897,0.005367562886511897,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0008989300213208545,0.0017103599061355575,ELEVATED,0.3563976541082845,0.5783774380439471,1.4108016278026503,62983
2026-02-24 08:38:09,24474950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1977.8458499323801,10,OK,24474934,16,1,0,0,OK,-7649999,7649999,7649999,0.00008490732834888212,0.00008490732834888212,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0008977801422862595,0.0017103584997084785,ELEVATED,0.35639770122756553,0.5783776736403268,1.410802570188173,62983
2026-02-24 08:38:12,24475000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1976.776191168574,10,OK,24474992,8,1,0,0,OK,-2440666260,2440666260,2440666260,0.027096268541490845,0.027096268541490845,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00025666719247137204,0.0017113578608171085,ELEVATED,0.3564126911678863,0.5784526233419016,1.4111023689944766,62969
2026-02-24 08:38:12,24475050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1976.7808141994562,10,OK,24475047,3,3,0,0,OK,-3272519,3272519,24369479,0.00003633145229244024,0.00027054955637541734,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0002580509197482073,0.0017113587693049876,ELEVATED,0.35641262616064234,0.5784522983058151,1.4111010688501608,62969
2026-02-24 08:38:20,24475100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1976.7013103339023,10,OK,24475080,20,1,0,0,OK,-170311258,170311258,193828648,0.001890830760473236,0.0021519256812684647,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0002645824332259986,0.0017113331678745196,ELEVATED,0.35641374076771537,0.57845787134106,1.4111233609911595,62969
2026-02-24 08:38:50,24475150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1976.9620769209382,10,OK,24475148,2,2,0,0,OK,550874630,550874630,639104620,0.0061155199409034635,0.0070950028102283996,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0002953700396051188,0.0017115434362696671,ELEVATED,0.35641007411892195,0.5784395380970893,1.4110500280151965,62969
2026-02-24 08:38:50,24475200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1981.448791474089,28,ELEVATED,24475191,9,4,0,0,ELEVATED,10322218699,10322218699,11376191431,0.11446180703937275,0.1261491803641243,OK,0,0,0,0,0,OK,1,0,1,0,23,OK,0.0011201868267129234,0.0016280725042278812,ELEVATED,0.3563470899850697,0.5781246174278027,1.4097903453380918,63040
